transaction_id,transaction_date,store_id,customer_id,category,channel,quantity,unit_price,discount_pct,net_amount,cogs
T0052885,2026-02-22,ST02,C01954,Silk Saree,Walk-in,1,13072.27,0.0,13072.27,9934.93
T0052886,2026-02-22,ST02,C00969,Silk Saree,Walk-in,1,12317.14,0.0,12317.14,9361.03
T0052887,2026-02-22,ST02,C02120,Silk Saree,WhatsApp Order,1,12868.31,0.0,12868.31,9779.92
T0052888,2026-02-22,ST02,C01214,Silk Saree,Walk-in,1,12352.27,0.0,12352.27,9387.73
T0052889,2026-02-22,ST02,C01083,Fancy Saree,WhatsApp Order,1,3758.72,0.0,3758.72,2480.76
T0052890,2026-02-22,ST02,C00822,Fancy Saree,Exhibition Stall,1,2520.33,0.085,2306.11,1522.03
T0052891,2026-02-22,ST02,C01070,Fancy Saree,WhatsApp Order,1,3303.99,0.0,3303.99,2180.63
T0052892,2026-02-22,ST02,C00289,Fancy Saree,Walk-in,1,4963.16,0.0,4963.16,3275.69
T0052893,2026-02-22,ST02,C01961,Fancy Saree,Online,1,3732.62,0.0,3732.62,2463.53
T0052894,2026-02-22,ST02,C01290,Fancy Saree,Walk-in,1,2588.15,0.0,2588.15,1708.18
T0052895,2026-02-22,ST02,C02447,Fancy Saree,Online,1,3979.42,0.0,3979.42,2626.42
T0052896,2026-02-22,ST02,C01103,Fancy Saree,Walk-in,2,2293.12,0.0,4586.24,3026.92
T0052897,2026-02-22,ST02,C01785,Fancy Saree,Exhibition Stall,1,4530.57,0.085,4145.47,2736.01
T0052898,2026-02-22,ST02,C00933,Fancy Saree,Walk-in,1,2961.33,0.0,2961.33,1954.48
T0052899,2026-02-22,ST02,C02344,Cotton Saree,Exhibition Stall,1,1159.5,0.0,1159.5,800.05
T0052900,2026-02-22,ST02,C01244,Cotton Saree,Walk-in,1,1331.99,0.0,1331.99,919.07
T0052901,2026-02-22,ST02,C01616,Cotton Saree,Exhibition Stall,2,2380.45,0.0,4760.9,3285.02
T0052902,2026-02-22,ST02,C01227,Cotton Saree,Walk-in,1,1280.22,0.0,1280.22,883.35
T0052903,2026-02-22,ST02,C01280,Cotton Saree,Exhibition Stall,1,1080.03,0.0,1080.03,745.22
T0052904,2026-02-22,ST02,C01973,Cotton Saree,Online,1,1092.66,0.0,1092.66,753.94
T0052905,2026-02-22,ST02,C00752,Readymade,Walk-in,1,1609.26,0.0,1609.26,997.74
T0052906,2026-02-22,ST02,C01657,Readymade,Online,1,2148.82,0.0,2148.82,1332.27
T0052907,2026-02-22,ST02,C01512,Readymade,Walk-in,1,2585.35,0.0,2585.35,1602.92
T0052908,2026-02-22,ST02,C02254,Readymade,Walk-in,1,2411.37,0.0,2411.37,1495.05
T0052909,2026-02-22,ST02,C01502,Readymade,Walk-in,1,1260.49,0.0,1260.49,781.5
T0052910,2026-02-22,ST02,C01681,Readymade,Exhibition Stall,1,2130.25,0.0,2130.25,1320.75
T0052911,2026-02-22,ST02,C01629,Kids Wear,Walk-in,1,800.11,0.0,800.11,472.06
T0052912,2026-02-22,ST02,C01701,Kids Wear,WhatsApp Order,1,651.54,0.0,651.54,384.41
T0052913,2026-02-22,ST02,C02010,Kids Wear,Walk-in,3,915.67,0.0,2747.02,1620.74
T0052914,2026-02-22,ST02,C00994,Kids Wear,Walk-in,1,967.14,0.0,967.14,570.61
T0052915,2026-02-22,ST02,C01459,Kids Wear,Walk-in,1,855.69,0.0,855.69,504.86
T0052916,2026-02-22,ST02,C00001,Accessories,Walk-in,1,652.36,0.0,652.36,352.27
T0052917,2026-02-22,ST02,C02469,Accessories,Walk-in,1,340.29,0.0,340.29,183.76
T0052918,2026-02-22,ST02,C00719,Accessories,WhatsApp Order,1,396.17,0.0,396.17,213.93
T0052919,2026-02-22,ST02,C02320,Accessories,Walk-in,1,459.82,0.0,459.82,248.3
T0052920,2026-02-22,ST02,C00742,Accessories,Walk-in,1,248.65,0.0,248.65,134.27
T0052921,2026-02-23,ST01,C00161,Silk Saree,Walk-in,1,12954.35,0.0,12954.35,9845.31
T0052922,2026-02-23,ST01,C00325,Fancy Saree,WhatsApp Order,1,5000.61,0.0,5000.61,3300.4
T0052923,2026-02-23,ST01,C00669,Fancy Saree,Walk-in,1,3861.22,0.0,3861.22,2548.41
T0052924,2026-02-23,ST01,C00711,Fancy Saree,WhatsApp Order,1,3171.09,0.0,3171.09,2092.92
T0052925,2026-02-23,ST01,C00427,Fancy Saree,WhatsApp Order,1,5183.79,0.0,5183.79,3421.3
T0052926,2026-02-23,ST01,C01788,Cotton Saree,Online,1,1208.18,0.0,1208.18,833.64
T0052927,2026-02-23,ST01,C02373,Cotton Saree,Exhibition Stall,1,920.75,0.0,920.75,635.32
T0052928,2026-02-23,ST01,C01188,Cotton Saree,Exhibition Stall,1,1362.19,0.0,1362.19,939.91
T0052929,2026-02-23,ST01,C01533,Readymade,Walk-in,1,2849.3,0.0,2849.3,1766.57
T0052930,2026-02-23,ST01,C01862,Readymade,WhatsApp Order,1,1654.14,0.0,1654.14,1025.57
T0052931,2026-02-23,ST01,C02349,Readymade,Walk-in,1,2532.35,0.0,2532.35,1570.06
T0052932,2026-02-23,ST01,C01394,Readymade,Online,1,2162.68,0.0,2162.68,1340.86
T0052933,2026-02-23,ST01,C02059,Readymade,Walk-in,1,2172.92,0.0,2172.92,1347.21
T0052934,2026-02-23,ST01,C01102,Kids Wear,Walk-in,1,879.43,0.0,879.43,518.86
T0052935,2026-02-23,ST01,C01373,Kids Wear,Walk-in,1,917.84,0.0,917.84,541.53
T0052936,2026-02-23,ST01,C00654,Kids Wear,WhatsApp Order,1,1170.07,0.0,1170.07,690.34
T0052937,2026-02-23,ST01,C00383,Kids Wear,Walk-in,1,1305.56,0.0,1305.56,770.28
T0052938,2026-02-23,ST01,C00812,Kids Wear,Walk-in,1,1029.83,0.0,1029.83,607.6
T0052939,2026-02-23,ST01,C01417,Kids Wear,Exhibition Stall,1,1367.08,0.148,1164.75,687.2
T0052940,2026-02-23,ST01,C02426,Accessories,Walk-in,1,760.45,0.0,760.45,410.64
T0052941,2026-02-23,ST01,C01308,Accessories,Exhibition Stall,1,545.87,0.0,545.87,294.77
T0052942,2026-02-23,ST01,C00989,Accessories,Walk-in,1,426.32,0.0,426.32,230.21
T0052943,2026-02-23,ST01,C00607,Accessories,WhatsApp Order,1,332.94,0.0,332.94,179.79
T0052944,2026-02-23,ST01,C00131,Accessories,Walk-in,1,658.16,0.0,658.16,355.41
T0052945,2026-02-23,ST01,C01615,Accessories,Walk-in,1,557.07,0.0,557.07,300.82
T0052946,2026-02-23,ST01,C01754,Accessories,WhatsApp Order,3,200.51,0.0,601.53,324.83
T0052947,2026-02-23,ST02,C02268,Silk Saree,Walk-in,1,11838.14,0.0,11838.14,8996.99
T0052948,2026-02-23,ST02,C01976,Silk Saree,WhatsApp Order,1,12163.5,0.0,12163.5,9244.26
T0052949,2026-02-23,ST02,C00149,Fancy Saree,Walk-in,1,1978.89,0.0,1978.89,1306.07
T0052950,2026-02-23,ST02,C00303,Fancy Saree,Walk-in,1,2641.23,0.0,2641.23,1743.21
T0052951,2026-02-23,ST02,C01516,Fancy Saree,Walk-in,1,4748.33,0.0,4748.33,3133.9
T0052952,2026-02-23,ST02,C01695,Fancy Saree,Online,1,1670.76,0.0,1670.76,1102.7
T0052953,2026-02-23,ST02,C01528,Cotton Saree,Walk-in,1,1707.73,0.0,1707.73,1178.33
T0052954,2026-02-23,ST02,C00164,Cotton Saree,Walk-in,1,1234.92,0.0,1234.92,852.09
T0052955,2026-02-23,ST02,C02412,Cotton Saree,Walk-in,3,652.5,0.0,1957.5,1350.67
T0052956,2026-02-23,ST02,C00965,Cotton Saree,Walk-in,1,1400.57,0.0,1400.57,966.39
T0052957,2026-02-23,ST02,C01478,Cotton Saree,Walk-in,1,1968.58,0.0,1968.58,1358.32
T0052958,2026-02-23,ST02,C00962,Cotton Saree,Walk-in,1,1705.38,0.0,1705.38,1176.71
T0052959,2026-02-23,ST02,C00420,Cotton Saree,Exhibition Stall,1,1303.31,0.173,1077.83,743.7
T0052960,2026-02-23,ST02,C00793,Cotton Saree,WhatsApp Order,1,1599.25,0.0,1599.25,1103.48
T0052961,2026-02-23,ST02,C01186,Readymade,Walk-in,1,2444.27,0.0,2444.27,1515.45
T0052962,2026-02-23,ST02,C00168,Readymade,Walk-in,1,1418.53,0.0,1418.53,879.49
T0052963,2026-02-23,ST02,C00374,Readymade,Walk-in,1,3026.52,0.0,3026.52,1876.44
T0052964,2026-02-23,ST02,C00849,Readymade,WhatsApp Order,2,2859.46,0.0,5718.92,3545.73
T0052965,2026-02-23,ST02,C00103,Accessories,Exhibition Stall,1,228.74,0.117,201.98,109.07
T0052966,2026-02-23,ST02,C01853,Accessories,Walk-in,1,469.73,0.0,469.73,253.65
T0052967,2026-02-23,ST02,C01064,Accessories,Walk-in,1,731.63,0.0,731.63,395.08
T0052968,2026-02-23,ST02,C01004,Accessories,Exhibition Stall,1,365.34,0.109,325.52,175.78
T0052969,2026-02-23,ST02,C01789,Accessories,Walk-in,1,504.26,0.0,504.26,272.3
T0052970,2026-02-24,ST01,C02175,Silk Saree,Walk-in,1,12437.57,0.0,12437.57,9452.55
T0052971,2026-02-24,ST01,C00102,Silk Saree,Online,1,8479.86,0.0,8479.86,6444.69
T0052972,2026-02-24,ST01,C01909,Silk Saree,Walk-in,1,6192.67,0.0,6192.67,4706.43
T0052973,2026-02-24,ST01,C01776,Fancy Saree,WhatsApp Order,1,2722.3,0.0,2722.3,1796.72
T0052974,2026-02-24,ST01,C01171,Fancy Saree,Walk-in,1,3491.1,0.0,3491.1,2304.13
T0052975,2026-02-24,ST01,C01590,Fancy Saree,Exhibition Stall,1,2383.85,0.145,2038.19,1345.21
T0052976,2026-02-24,ST01,C02456,Fancy Saree,Online,2,4002.13,0.0,8004.27,5282.82
T0052977,2026-02-24,ST01,C01659,Fancy Saree,Exhibition Stall,1,3949.01,0.135,3415.9,2254.49
T0052978,2026-02-24,ST01,C00074,Fancy Saree,Walk-in,1,2911.95,0.0,2911.95,1921.89
T0052979,2026-02-24,ST01,C01957,Cotton Saree,WhatsApp Order,1,1391.87,0.0,1391.87,960.39
T0052980,2026-02-24,ST01,C01570,Cotton Saree,Online,1,1439.79,0.0,1439.79,993.46
T0052981,2026-02-24,ST01,C00101,Cotton Saree,Exhibition Stall,1,1234.48,0.0,1234.48,851.79
T0052982,2026-02-24,ST01,C00596,Cotton Saree,Walk-in,1,1589.2,0.0,1589.2,1096.55
T0052983,2026-02-24,ST01,C01907,Cotton Saree,Walk-in,1,1491.59,0.0,1491.59,1029.2
T0052984,2026-02-24,ST01,C01190,Cotton Saree,Exhibition Stall,3,1402.73,0.178,3459.14,2386.81
T0052985,2026-02-24,ST01,C01666,Readymade,Walk-in,1,1475.65,0.0,1475.65,914.9
T0052986,2026-02-24,ST01,C00238,Readymade,Exhibition Stall,1,2807.48,0.058,2644.64,1639.68
T0052987,2026-02-24,ST01,C01024,Readymade,Exhibition Stall,1,2615.8,0.0,2615.8,1621.8
T0052988,2026-02-24,ST01,C01000,Readymade,Online,1,1082.4,0.0,1082.4,671.09
T0052989,2026-02-24,ST01,C01177,Readymade,Exhibition Stall,1,1337.74,0.054,1265.5,784.61
T0052990,2026-02-24,ST01,C01513,Readymade,Walk-in,1,3451.99,0.0,3451.99,2140.23
T0052991,2026-02-24,ST01,C01328,Readymade,Exhibition Stall,2,1957.52,0.0,3915.05,2427.33
T0052992,2026-02-24,ST01,C02481,Kids Wear,Walk-in,1,1165.3,0.0,1165.3,687.53
T0052993,2026-02-24,ST01,C00310,Kids Wear,WhatsApp Order,1,679.31,0.0,679.31,400.79
T0052994,2026-02-24,ST01,C00665,Accessories,WhatsApp Order,1,360.11,0.0,360.11,194.46
T0052995,2026-02-24,ST01,C02467,Accessories,Walk-in,1,613.82,0.0,613.82,331.46
T0052996,2026-02-24,ST01,C01531,Accessories,Walk-in,1,534.77,0.0,534.77,288.78
T0052997,2026-02-24,ST01,C01949,Accessories,WhatsApp Order,1,569.05,0.0,569.05,307.29
T0052998,2026-02-24,ST01,C01194,Accessories,Walk-in,1,408.97,0.0,408.97,220.84
T0052999,2026-02-24,ST01,C00932,Accessories,Walk-in,1,741.16,0.0,741.16,400.23
T0053000,2026-02-24,ST01,C01600,Accessories,Walk-in,1,372.05,0.0,372.05,200.91
T0053001,2026-02-24,ST02,C01268,Silk Saree,Walk-in,1,11485.18,0.0,11485.18,8728.74
T0053002,2026-02-24,ST02,C01051,Silk Saree,Walk-in,1,10489.39,0.0,10489.39,7971.94
T0053003,2026-02-24,ST02,C01664,Silk Saree,Exhibition Stall,3,13765.37,0.0,41296.11,31385.04
T0053004,2026-02-24,ST02,C01975,Silk Saree,Walk-in,1,6615.93,0.0,6615.93,5028.11
T0053005,2026-02-24,ST02,C00660,Fancy Saree,Walk-in,1,3191.92,0.0,3191.92,2106.67
T0053006,2026-02-24,ST02,C01821,Fancy Saree,Exhibition Stall,1,2572.1,0.057,2425.49,1600.82
T0053007,2026-02-24,ST02,C02169,Fancy Saree,Walk-in,1,1417.5,0.0,1417.5,935.55
T0053008,2026-02-24,ST02,C00510,Fancy Saree,Exhibition Stall,1,3016.92,0.0,3016.92,1991.17
T0053009,2026-02-24,ST02,C00229,Cotton Saree,Walk-in,1,1841.98,0.0,1841.98,1270.97
T0053010,2026-02-24,ST02,C01751,Cotton Saree,Walk-in,1,1578.52,0.0,1578.52,1089.18
T0053011,2026-02-24,ST02,C01611,Cotton Saree,Walk-in,1,823.04,0.0,823.04,567.9
T0053012,2026-02-24,ST02,C00696,Cotton Saree,Walk-in,1,1601.48,0.0,1601.48,1105.02
T0053013,2026-02-24,ST02,C00156,Cotton Saree,Walk-in,1,1416.39,0.0,1416.39,977.31
T0053014,2026-02-24,ST02,C00729,Cotton Saree,WhatsApp Order,1,1058.62,0.0,1058.62,730.45
T0053015,2026-02-24,ST02,C00839,Readymade,WhatsApp Order,1,2618.79,0.0,2618.79,1623.65
T0053016,2026-02-24,ST02,C00255,Readymade,WhatsApp Order,1,2887.13,0.0,2887.13,1790.02
T0053017,2026-02-24,ST02,C00156,Kids Wear,Walk-in,1,1166.56,0.0,1166.56,688.27
T0053018,2026-02-24,ST02,C01970,Kids Wear,WhatsApp Order,1,1248.88,0.0,1248.88,736.84
T0053019,2026-02-24,ST02,C02535,Kids Wear,Walk-in,1,845.74,0.0,845.74,498.99
T0053020,2026-02-24,ST02,C01619,Kids Wear,Walk-in,1,1027.78,0.0,1027.78,606.39
T0053021,2026-02-24,ST02,C00958,Kids Wear,Exhibition Stall,2,1139.36,0.0,2278.71,1344.44
T0053022,2026-02-24,ST02,C02583,Accessories,Exhibition Stall,1,462.63,0.0,462.63,249.82
T0053023,2026-02-24,ST02,C01047,Accessories,Walk-in,1,626.92,0.0,626.92,338.54
T0053024,2026-02-24,ST02,C01474,Accessories,Walk-in,1,453.6,0.0,453.6,244.94
T0053025,2026-02-25,ST01,C00067,Silk Saree,Exhibition Stall,3,14352.08,0.0,43056.25,32722.75
T0053026,2026-02-25,ST01,C01832,Silk Saree,Walk-in,1,10547.6,0.0,10547.6,8016.18
T0053027,2026-02-25,ST01,C02548,Fancy Saree,Walk-in,1,4020.48,0.0,4020.48,2653.52
T0053028,2026-02-25,ST01,C02290,Fancy Saree,WhatsApp Order,1,3664.57,0.0,3664.57,2418.62
T0053029,2026-02-25,ST01,C00453,Fancy Saree,Walk-in,1,1665.91,0.0,1665.91,1099.5
T0053030,2026-02-25,ST01,C00593,Fancy Saree,Exhibition Stall,1,5437.32,0.0,5437.32,3588.63
T0053031,2026-02-25,ST01,C00729,Fancy Saree,Walk-in,1,2556.52,0.0,2556.52,1687.3
T0053032,2026-02-25,ST01,C02344,Fancy Saree,Walk-in,1,2785.02,0.0,2785.02,1838.11
T0053033,2026-02-25,ST01,C01003,Cotton Saree,Exhibition Stall,1,1475.68,0.0,1475.68,1018.22
T0053034,2026-02-25,ST01,C00964,Cotton Saree,Walk-in,1,1682.9,0.0,1682.9,1161.2
T0053035,2026-02-25,ST01,C02137,Cotton Saree,Walk-in,1,1200.84,0.0,1200.84,828.58
T0053036,2026-02-25,ST01,C01187,Cotton Saree,Walk-in,1,1293.67,0.0,1293.67,892.63
T0053037,2026-02-25,ST01,C01489,Readymade,Exhibition Stall,2,4237.11,0.0,8474.21,5254.01
T0053038,2026-02-25,ST01,C00062,Readymade,Walk-in,1,1012.5,0.0,1012.5,627.75
T0053039,2026-02-25,ST01,C00657,Readymade,Walk-in,1,2028.27,0.0,2028.27,1257.53
T0053040,2026-02-25,ST01,C00843,Readymade,Online,1,1012.5,0.0,1012.5,627.75
T0053041,2026-02-25,ST01,C02531,Kids Wear,Exhibition Stall,1,1123.05,0.179,922.03,544.0
T0053042,2026-02-25,ST01,C00029,Kids Wear,Online,3,919.61,0.0,2758.83,1627.71
T0053043,2026-02-25,ST01,C00048,Kids Wear,Walk-in,1,690.07,0.0,690.07,407.14
T0053044,2026-02-25,ST01,C00495,Kids Wear,Walk-in,1,657.11,0.0,657.11,387.69
T0053045,2026-02-25,ST01,C01225,Kids Wear,Walk-in,1,1270.27,0.0,1270.27,749.46
T0053046,2026-02-25,ST01,C02244,Kids Wear,Online,1,968.35,0.0,968.35,571.33
T0053047,2026-02-25,ST01,C00267,Kids Wear,Exhibition Stall,1,1080.38,0.0,1080.38,637.42
T0053048,2026-02-25,ST01,C01046,Accessories,Walk-in,3,350.41,0.0,1051.23,567.66
T0053049,2026-02-25,ST01,C01241,Accessories,Exhibition Stall,1,451.78,0.092,410.22,221.52
T0053050,2026-02-25,ST01,C00054,Accessories,Walk-in,1,405.55,0.0,405.55,219.0
T0053051,2026-02-25,ST02,C02376,Silk Saree,Walk-in,1,5760.0,0.0,5760.0,4377.6
T0053052,2026-02-25,ST02,C00559,Fancy Saree,Exhibition Stall,1,2084.8,0.097,1882.58,1242.5
T0053053,2026-02-25,ST02,C00522,Fancy Saree,Walk-in,1,2644.18,0.0,2644.18,1745.16
T0053054,2026-02-25,ST02,C02256,Cotton Saree,WhatsApp Order,1,1043.38,0.0,1043.38,719.93
T0053055,2026-02-25,ST02,C01118,Cotton Saree,Walk-in,3,1509.7,0.0,4529.11,3125.09
T0053056,2026-02-25,ST02,C01411,Cotton Saree,Walk-in,1,1078.75,0.0,1078.75,744.34
T0053057,2026-02-25,ST02,C02285,Readymade,Walk-in,1,1757.94,0.0,1757.94,1089.92
T0053058,2026-02-25,ST02,C00986,Accessories,Walk-in,1,426.11,0.0,426.11,230.1
T0053059,2026-02-25,ST02,C01753,Accessories,Walk-in,3,244.44,0.0,733.32,395.99
T0053060,2026-02-25,ST02,C00609,Accessories,Exhibition Stall,1,524.72,0.119,462.28,249.63
T0053061,2026-02-25,ST02,C00466,Accessories,Exhibition Stall,2,265.19,0.067,494.84,267.21
T0053062,2026-02-26,ST01,C01203,Silk Saree,Walk-in,1,17421.36,0.0,17421.36,13240.23
T0053063,2026-02-26,ST01,C02350,Silk Saree,WhatsApp Order,1,9939.55,0.0,9939.55,7554.06
T0053064,2026-02-26,ST01,C00939,Silk Saree,Exhibition Stall,1,8212.3,0.151,6972.24,5298.9
T0053065,2026-02-26,ST01,C01391,Fancy Saree,Walk-in,1,1417.5,0.0,1417.5,935.55
T0053066,2026-02-26,ST01,C00360,Fancy Saree,WhatsApp Order,1,1417.5,0.0,1417.5,935.55
T0053067,2026-02-26,ST01,C00753,Fancy Saree,Walk-in,1,2706.9,0.0,2706.9,1786.55
T0053068,2026-02-26,ST01,C01296,Fancy Saree,Walk-in,1,3445.36,0.0,3445.36,2273.94
T0053069,2026-02-26,ST01,C01441,Fancy Saree,Exhibition Stall,1,2167.9,0.06,2037.82,1344.96
T0053070,2026-02-26,ST01,C01591,Fancy Saree,Walk-in,1,4072.9,0.0,4072.9,2688.11
T0053071,2026-02-26,ST01,C01492,Cotton Saree,WhatsApp Order,1,1152.43,0.0,1152.43,795.18
T0053072,2026-02-26,ST01,C02185,Cotton Saree,WhatsApp Order,1,1420.45,0.0,1420.45,980.11
T0053073,2026-02-26,ST01,C01012,Cotton Saree,Exhibition Stall,1,1393.32,0.0,1393.32,961.39
T0053074,2026-02-26,ST01,C00019,Cotton Saree,Exhibition Stall,1,2447.59,0.0,2447.59,1688.84
T0053075,2026-02-26,ST01,C02150,Cotton Saree,Walk-in,2,1175.71,0.0,2351.41,1622.47
T0053076,2026-02-26,ST01,C02325,Cotton Saree,Walk-in,1,1824.83,0.0,1824.83,1259.13
T0053077,2026-02-26,ST01,C02230,Cotton Saree,Exhibition Stall,1,2440.16,0.0,2440.16,1683.71
T0053078,2026-02-26,ST01,C01370,Cotton Saree,WhatsApp Order,1,652.5,0.0,652.5,450.22
T0053079,2026-02-26,ST01,C00417,Cotton Saree,Online,1,1713.41,0.0,1713.41,1182.25
T0053080,2026-02-26,ST01,C01266,Readymade,Walk-in,1,1600.16,0.0,1600.16,992.1
T0053081,2026-02-26,ST01,C00850,Readymade,WhatsApp Order,1,2054.18,0.0,2054.18,1273.59
T0053082,2026-02-26,ST01,C00754,Readymade,Walk-in,1,2293.28,0.0,2293.28,1421.83
T0053083,2026-02-26,ST01,C02406,Readymade,Walk-in,1,2334.66,0.0,2334.66,1447.49
T0053084,2026-02-26,ST01,C00775,Accessories,WhatsApp Order,3,474.59,0.0,1423.78,768.84
T0053085,2026-02-26,ST01,C00251,Accessories,Exhibition Stall,1,334.33,0.166,278.83,150.57
T0053086,2026-02-26,ST01,C01880,Accessories,Walk-in,1,189.0,0.0,189.0,102.06
T0053087,2026-02-26,ST01,C01909,Accessories,Walk-in,3,537.41,0.0,1612.23,870.6
T0053088,2026-02-26,ST01,C01206,Accessories,Online,1,363.16,0.0,363.16,196.11
T0053089,2026-02-26,ST02,C02540,Silk Saree,Exhibition Stall,1,17497.95,0.172,14488.3,11011.11
T0053090,2026-02-26,ST02,C01708,Silk Saree,Walk-in,1,17172.92,0.0,17172.92,13051.42
T0053091,2026-02-26,ST02,C01374,Silk Saree,Exhibition Stall,1,12469.03,0.0,12469.03,9476.46
T0053092,2026-02-26,ST02,C01278,Silk Saree,Online,1,11937.33,0.0,11937.33,9072.37
T0053093,2026-02-26,ST02,C02400,Fancy Saree,Walk-in,1,2873.24,0.0,2873.24,1896.34
T0053094,2026-02-26,ST02,C00784,Fancy Saree,Walk-in,2,3231.02,0.0,6462.05,4264.95
T0053095,2026-02-26,ST02,C01172,Fancy Saree,Walk-in,1,1421.15,0.0,1421.15,937.96
T0053096,2026-02-26,ST02,C00237,Fancy Saree,Walk-in,1,3503.88,0.0,3503.88,2312.56
T0053097,2026-02-26,ST02,C01877,Fancy Saree,Walk-in,1,2377.36,0.0,2377.36,1569.06
T0053098,2026-02-26,ST02,C00377,Fancy Saree,Exhibition Stall,1,2732.19,0.0,2732.19,1803.25
T0053099,2026-02-26,ST02,C01183,Fancy Saree,WhatsApp Order,1,3696.02,0.0,3696.02,2439.37
T0053100,2026-02-26,ST02,C01531,Fancy Saree,Online,1,2635.07,0.0,2635.07,1739.15
T0053101,2026-02-26,ST02,C00589,Fancy Saree,Exhibition Stall,1,2773.09,0.138,2390.4,1577.66
T0053102,2026-02-26,ST02,C01975,Fancy Saree,WhatsApp Order,1,5231.29,0.0,5231.29,3452.65
T0053103,2026-02-26,ST02,C00314,Fancy Saree,Walk-in,3,4278.1,0.0,12834.3,8470.64
T0053104,2026-02-26,ST02,C02105,Fancy Saree,Walk-in,1,4292.89,0.0,4292.89,2833.31
T0053105,2026-02-26,ST02,C00735,Fancy Saree,Walk-in,1,1417.5,0.0,1417.5,935.55
T0053106,2026-02-26,ST02,C02271,Cotton Saree,Walk-in,1,2015.41,0.0,2015.41,1390.63
T0053107,2026-02-26,ST02,C00063,Cotton Saree,Exhibition Stall,1,1580.71,0.071,1468.48,1013.25
T0053108,2026-02-26,ST02,C00041,Cotton Saree,Exhibition Stall,1,1740.93,0.0,1740.93,1201.24
T0053109,2026-02-26,ST02,C00362,Cotton Saree,Walk-in,1,1505.15,0.0,1505.15,1038.55
T0053110,2026-02-26,ST02,C02578,Cotton Saree,Exhibition Stall,1,1925.47,0.096,1740.62,1201.03
T0053111,2026-02-26,ST02,C02186,Cotton Saree,Online,1,1560.33,0.0,1560.33,1076.63
T0053112,2026-02-26,ST02,C02032,Readymade,Exhibition Stall,1,1945.22,0.107,1737.08,1076.99
T0053113,2026-02-26,ST02,C00404,Readymade,Exhibition Stall,1,1923.74,0.063,1802.55,1117.58
T0053114,2026-02-26,ST02,C02365,Readymade,Walk-in,1,2945.54,0.0,2945.54,1826.23
T0053115,2026-02-26,ST02,C01747,Readymade,WhatsApp Order,1,3151.45,0.0,3151.45,1953.9
T0053116,2026-02-26,ST02,C01598,Readymade,WhatsApp Order,1,2037.53,0.0,2037.53,1263.27
T0053117,2026-02-26,ST02,C02254,Kids Wear,Walk-in,1,625.88,0.0,625.88,369.27
T0053118,2026-02-26,ST02,C00617,Kids Wear,Walk-in,1,654.35,0.0,654.35,386.07
T0053119,2026-02-26,ST02,C01747,Kids Wear,Walk-in,1,1408.25,0.0,1408.25,830.87
T0053120,2026-02-26,ST02,C00175,Accessories,Online,1,703.81,0.0,703.81,380.06
T0053121,2026-02-26,ST02,C01777,Accessories,Walk-in,1,397.64,0.0,397.64,214.73
T0053122,2026-02-26,ST02,C00562,Accessories,Walk-in,1,436.71,0.0,436.71,235.82
T0053123,2026-02-26,ST02,C00613,Accessories,WhatsApp Order,1,256.83,0.0,256.83,138.69
T0053124,2026-02-26,ST02,C00866,Accessories,Exhibition Stall,1,499.23,0.071,463.79,250.45
T0053125,2026-02-27,ST01,C00894,Fancy Saree,Online,1,1417.5,0.0,1417.5,935.55
T0053126,2026-02-27,ST01,C02141,Fancy Saree,Walk-in,1,2852.48,0.0,2852.48,1882.64
T0053127,2026-02-27,ST01,C00301,Fancy Saree,WhatsApp Order,2,2962.35,0.0,5924.7,3910.3
T0053128,2026-02-27,ST01,C00238,Fancy Saree,Walk-in,1,4014.83,0.0,4014.83,2649.79
T0053129,2026-02-27,ST01,C01884,Fancy Saree,Walk-in,1,4684.91,0.0,4684.91,3092.04
T0053130,2026-02-27,ST01,C00915,Cotton Saree,Online,1,1229.38,0.0,1229.38,848.27
T0053131,2026-02-27,ST01,C00343,Cotton Saree,Walk-in,1,973.42,0.0,973.42,671.66
T0053132,2026-02-27,ST01,C02587,Cotton Saree,Exhibition Stall,1,2277.67,0.141,1956.52,1350.0
T0053133,2026-02-27,ST01,C00928,Cotton Saree,Online,2,1711.2,0.0,3422.4,2361.46
T0053134,2026-02-27,ST01,C02063,Cotton Saree,Walk-in,1,1597.29,0.0,1597.29,1102.13
T0053135,2026-02-27,ST01,C02131,Cotton Saree,Exhibition Stall,3,1727.75,0.0,5183.24,3576.44
T0053136,2026-02-27,ST01,C00195,Cotton Saree,Walk-in,1,1134.33,0.0,1134.33,782.69
T0053137,2026-02-27,ST01,C02253,Cotton Saree,Walk-in,1,1345.75,0.0,1345.75,928.57
T0053138,2026-02-27,ST01,C01729,Readymade,Walk-in,1,2753.61,0.0,2753.61,1707.24
T0053139,2026-02-27,ST01,C00177,Readymade,Walk-in,1,2109.77,0.0,2109.77,1308.06
T0053140,2026-02-27,ST01,C02399,Readymade,Walk-in,1,3321.08,0.0,3321.08,2059.07
T0053141,2026-02-27,ST01,C00776,Readymade,Exhibition Stall,1,2896.31,0.0,2896.31,1795.71
T0053142,2026-02-27,ST01,C01392,Readymade,WhatsApp Order,2,2908.67,0.0,5817.35,3606.76
T0053143,2026-02-27,ST01,C00310,Readymade,WhatsApp Order,2,2447.99,0.0,4895.98,3035.51
